Date,strategy,strike,call_price,exp_date,final_price,profit,bare,cum_profit,cum_bare
2023-10-04,0,425.0,7.96,2023-10-27,410.6799926757813,0.0,-7.96,211.06996337890678,62.41999023437611
2023-10-05,0,424.0,7.88,2023-10-27,410.6799926757813,0.0,-7.88,211.06996337890678,54.539990234376106
2023-10-06,0,430.0,6.78,2023-10-27,410.6799926757813,0.0,-6.78,211.06996337890678,47.759990234376104
2023-10-09,1,432.5,6.3,2023-10-27,410.6799926757813,-6.3,-6.3,204.76996337890677,41.45999023437611
2023-10-11,0,436.0,7.38,2023-11-03,434.6900024414063,0.0,-7.38,204.76996337890677,34.079990234376105
2023-10-12,0,434.0,6.78,2023-11-03,434.6900024414063,0.0,-6.089997558593666,204.76996337890677,27.98999267578244
2023-10-13,0,432.0,7.05,2023-11-03,434.6900024414063,0.0,-4.3599975585937045,204.76996337890677,23.629995117188734
2023-10-16,0,436.0,6.84,2023-11-03,434.6900024414063,0.0,-6.84,204.76996337890677,16.789995117188734
2023-10-18,0,430.0,8.28,2023-11-10,440.6099853515625,0.0,2.3299853515625273,204.76996337890677,19.119980468751262
2023-10-19,0,426.0,8.95,2023-11-10,440.6099853515625,0.0,5.659985351562511,204.76996337890677,24.779965820313773
2023-10-20,0,421.0,10.09,2023-11-10,440.6099853515625,0.0,9.519985351562525,204.76996337890677,34.2999511718763
2023-10-23,0,420.0,8.24,2023-11-10,440.6099853515625,0.0,12.369985351562491,204.76996337890677,46.66993652343879
2023-10-25,0,418.0,8.41,2023-11-17,450.7900085449219,0.0,24.38000854492185,204.76996337890677,71.04994506836064
2023-10-26,0,413.0,8.69,2023-11-17,450.7900085449219,0.0,29.100008544921877,204.76996337890677,100.14995361328252
2023-10-27,0,411.0,7.94,2023-11-17,450.7900085449219,0.0,31.850008544921877,204.76996337890677,131.9999621582044
2023-10-30,0,416.0,7.47,2023-11-17,450.7900085449219,0.0,27.320008544921848,204.76996337890677,159.31997070312624
2023-11-01,0,422.5,7.21,2023-11-24,455.2999877929688,0.0,25.589987792968827,204.76996337890677,184.90995849609507
2023-11-02,1,431.0,6.31,2023-11-24,455.2999877929688,17.989987792968805,17.989987792968805,222.75995117187557,202.89994628906388
2023-11-03,1,435.0,5.87,2023-11-24,455.2999877929688,14.429987792968802,14.429987792968802,237.18993896484437,217.32993408203268
2023-11-06,1,436.0,4.96,2023-11-24,455.2999877929688,14.339987792968827,14.339987792968827,251.5299267578132,231.6699218750015
2023-11-08,0,437.0,6.37,2023-12-01,459.1000061035156,0.0,15.73000610351562,251.5299267578132,247.39992797851713
2023-11-09,1,434.0,6.03,2023-12-01,459.1000061035156,19.070006103515652,19.070006103515652,270.59993286132885,266.46993408203275
2023-11-10,1,441.0,5.45,2023-12-01,459.1000061035156,12.650006103515636,12.650006103515636,283.2499389648445,279.1199401855484
2023-11-13,1,440.0,5.7,2023-12-01,459.1000061035156,13.400006103515636,13.400006103515636,296.6499450683601,292.519946289064
2023-11-15,0,450.0,5.75,2023-12-08,460.2000122070313,0.0,4.450012207031307,296.6499450683601,296.96995849609533
2023-11-16,0,450.0,5.65,2023-12-08,460.2000122070313,0.0,4.55001220703133,296.6499450683601,301.51997070312666
2023-11-17,0,451.0,5.27,2023-12-08,460.2000122070313,0.0,3.930012207031325,296.6499450683601,305.449982910158
2023-11-20,1,454.0,4.93,2023-12-08,460.2000122070313,1.2700122070313,1.2700122070313,297.9199572753914,306.7199951171893
2023-11-22,0,455.0,5.55,2023-12-15,469.3299865722656,0.0,8.779986572265614,297.9199572753914,315.4999816894549
2023-11-24,1,455.0,5.22,2023-12-15,469.3299865722656,9.109986572265598,9.109986572265598,307.029943847657,324.6099682617205
