date,open,high,low,close,volume
20/03/1970,3.6195,3.6195,3.5913,3.6054,16400
23/03/1970,3.6054,3.6455,3.6054,3.6195,23600
24/03/1970,3.6195,3.6455,3.5783,3.6054,23600
25/03/1970,3.6054,3.7409,3.6054,3.7279,81200
26/03/1970,3.7409,3.7821,3.7409,3.7821,56400
30/03/1970,3.7821,3.7951,3.768,3.7951,32400
31/03/1970,3.7951,3.7951,3.768,3.7821,38400
01/04/1970,3.7951,3.8624,3.7951,3.8223,30000
02/04/1970,3.8223,3.8624,3.8082,3.8364,36000
03/04/1970,3.8364,3.8494,3.7951,3.7951,14000
06/04/1970,3.7951,3.8494,3.7951,3.7951,38800
07/04/1970,3.7951,3.8082,3.768,3.768,17600
08/04/1970,3.768,3.7821,3.7409,3.7409,16800
09/04/1970,3.7409,3.768,3.7409,3.7409,22800
10/04/1970,3.7409,3.7539,3.6867,3.6997,46800
13/04/1970,3.6867,3.6867,3.6455,3.6455,20800
14/04/1970,3.6455,3.7138,3.6054,3.6867,32800
15/04/1970,3.6867,3.6867,3.6325,3.6455,20000
16/04/1970,3.6455,3.6596,3.6325,3.6455,13600
17/04/1970,3.6455,3.6867,3.6325,3.6596,27600
20/04/1970,3.6325,3.6325,3.6054,3.6195,26000
21/04/1970,3.6195,3.6455,3.6054,3.6325,29600
22/04/1970,3.6325,3.6325,3.5783,3.5783,60400
23/04/1970,3.5783,3.5783,3.4156,3.4156,54400
24/04/1970,3.4156,3.4286,3.3343,3.3744,58400
27/04/1970,3.3744,3.3885,3.24,3.24,35200
28/04/1970,3.24,3.3072,3.1576,3.24,91200
29/04/1970,3.24,3.3744,3.2118,3.3744,26800
30/04/1970,3.4286,3.497,3.4286,3.4829,44000
01/05/1970,3.4568,3.4568,3.2942,3.3614,28400
04/05/1970,3.3202,3.3202,3.2259,3.24,88400
05/05/1970,3.24,3.2942,3.2259,3.253,51600
06/05/1970,3.253,3.3614,3.2118,3.2801,24000
07/05/1970,3.2801,3.3343,3.24,3.24,38400
08/05/1970,3.24,3.2942,3.2259,3.2259,11200
11/05/1970,3.2259,3.2259,2.9006,2.9147,34000
12/05/1970,2.9147,3.0903,2.8605,3.0231,44000
13/05/1970,3.0231,3.0231,2.9548,3.009,10800
14/05/1970,3.009,3.0231,2.9407,2.9689,60400
15/05/1970,2.9819,3.2259,2.9819,3.2118,73200
18/05/1970,3.2118,3.253,3.1446,3.2259,26400
19/05/1970,3.2259,3.2801,3.1988,3.1988,72400
20/05/1970,3.1717,3.1717,3.1033,3.1033,50400
21/05/1970,3.0903,3.0903,3.0361,3.0773,96400
22/05/1970,3.0632,3.0632,2.9277,2.9407,33600
25/05/1970,2.9147,2.9147,2.765,2.765,42800
26/05/1970,2.765,2.8735,2.752,2.8735,54400
27/05/1970,2.8865,3.1174,2.8865,3.1174,63200
28/05/1970,3.1576,3.3343,3.1576,3.2259,132800
29/05/1970,3.2259,3.253,3.1576,3.1988,89600
01/06/1970,3.1988,3.253,3.1174,3.2259,53200
02/06/1970,3.2259,3.2801,3.1988,3.2259,31600
03/06/1970,3.2259,3.3072,3.1988,3.253,34400
04/06/1970,3.253,3.266,3.1033,3.1033,41200
05/06/1970,3.1033,3.1446,3.0491,3.1174,42800
08/06/1970,3.1174,3.2118,3.1033,3.1446,43600
09/06/1970,3.1576,3.2118,3.1576,3.1576,19200
10/06/1970,3.1576,3.2118,3.1576,3.1858,12000
11/06/1970,3.1858,3.1858,3.1315,3.1315,35600
12/06/1970,3.1315,3.1576,3.1033,3.1576,20400
15/06/1970,3.1576,3.2118,3.1315,3.1988,19200
16/06/1970,3.1988,3.24,3.1858,3.2259,8400
17/06/1970,3.2259,3.2259,3.1988,3.2259,36000
18/06/1970,3.2259,3.2801,3.2118,3.2801,33600
19/06/1970,3.3202,3.4026,3.3202,3.3885,46000
22/06/1970,3.3885,3.4026,3.266,3.3484,32400
23/06/1970,3.3484,3.3744,3.3202,3.3343,23600
24/06/1970,3.3072,3.3072,3.266,3.2801,13200
25/06/1970,3.2801,3.3484,3.253,3.3072,15200
26/06/1970,3.3072,3.3072,3.2259,3.2259,20000
29/06/1970,3.1988,3.1988,3.1174,3.1446,34000
30/06/1970,3.1446,3.1717,3.1174,3.1717,24800
01/07/1970,3.1717,3.1717,3.1174,3.1717,60800
02/07/1970,3.1717,3.1988,3.1717,3.1717,6400
06/07/1970,3.1858,3.24,3.1858,3.1988,33200
07/07/1970,3.1988,3.1988,3.1717,3.1717,20400
08/07/1970,3.1717,3.2118,3.1717,3.2118,14000
09/07/1970,3.2118,3.253,3.2118,3.2259,29200
10/07/1970,3.2259,3.24,3.1988,3.1988,26800
13/07/1970,3.1988,3.2259,3.1858,3.1988,13600
14/07/1970,3.1988,3.2259,3.1858,3.2118,21200
15/07/1970,3.2118,3.253,3.1858,3.253,15600
16/07/1970,3.2801,3.3484,3.2801,3.3343,20800
17/07/1970,3.3343,3.4026,3.3202,3.3484,60000
20/07/1970,3.3885,3.4427,3.3885,3.4427,54000
21/07/1970,3.4427,3.4568,3.4156,3.4156,47200
22/07/1970,3.4156,3.5512,3.3744,3.4026,102000
23/07/1970,3.4026,3.5111,3.3614,3.5111,31600
24/07/1970,3.497,3.497,3.3885,3.4026,59200
27/07/1970,3.4026,3.4699,3.3744,3.3885,30000
28/07/1970,3.3885,3.3885,3.3072,3.3484,25200
29/07/1970,3.3484,3.4026,3.3343,3.3744,32000
30/07/1970,3.3885,3.4699,3.3885,3.4156,30400
31/07/1970,3.4156,3.5111,3.4156,3.4568,73600
03/08/1970,3.4568,3.4699,3.4286,3.4286,18800
04/08/1970,3.4286,3.4286,3.3885,3.4286,11600
05/08/1970,3.4286,3.4427,3.3885,3.4156,20800
06/08/1970,3.4156,3.4156,3.3744,3.3744,21200
07/08/1970,3.3744,3.4156,3.3744,3.3885,14000
10/08/1970,3.4156,3.4427,3.4156,3.4156,17600
11/08/1970,3.4156,3.4568,3.3885,3.4427,22400
12/08/1970,3.4427,3.4427,3.3614,3.3614,24000
13/08/1970,3.3614,3.4026,3.3072,3.3072,16800
14/08/1970,3.3072,3.3484,3.2801,3.2942,40400
17/08/1970,3.2942,3.3202,3.266,3.2942,4800
18/08/1970,3.3072,3.3484,3.3072,3.3072,60800
19/08/1970,3.3072,3.3614,3.3072,3.3072,21600
20/08/1970,3.3202,3.4026,3.3202,3.3885,41200
21/08/1970,3.3885,3.5653,3.3614,3.5653,100000
24/08/1970,3.6325,3.6596,3.6325,3.6455,102400
25/08/1970,3.6455,3.6867,3.5783,3.6325,53200
26/08/1970,3.6325,3.6455,3.5913,3.6054,16000
27/08/1970,3.6054,3.6867,3.5783,3.6737,68400
28/08/1970,3.6737,3.7409,3.6596,3.7409,18400
31/08/1970,3.768,3.8494,3.768,3.8364,57600
01/09/1970,3.8223,3.8223,3.7539,3.7539,28800
02/09/1970,3.7279,3.7279,3.6596,3.7279,30800
03/09/1970,3.6867,3.6867,3.6596,3.6867,13200
04/09/1970,3.6867,3.7138,3.6455,3.6867,34800
08/09/1970,3.6867,3.8364,3.6737,3.8364,44000
09/09/1970,3.8364,3.8364,3.7539,3.8082,80000
10/09/1970,3.7951,3.7951,3.7409,3.7409,59600
11/09/1970,3.7409,3.7409,3.6997,3.7279,17600
14/09/1970,3.6867,3.6867,3.6054,3.6195,36800
15/09/1970,3.6195,3.6195,3.5512,3.6054,8800
16/09/1970,3.6054,3.6054,3.5512,3.5653,15600
17/09/1970,3.5783,3.6867,3.5783,3.6455,38800
18/09/1970,3.6455,3.6737,3.6325,3.6325,42800
21/09/1970,3.6325,3.6737,3.6054,3.6054,46800
22/09/1970,3.6054,3.6195,3.5653,3.5653,21200
23/09/1970,3.5653,3.6596,3.5653,3.5783,31600
24/09/1970,3.5913,3.6867,3.5913,3.6867,38000
25/09/1970,3.6867,3.7138,3.6737,3.6737,15600
28/09/1970,3.6737,3.6867,3.6054,3.6455,53600
29/09/1970,3.6455,3.6737,3.5913,3.6054,33200
30/09/1970,3.6054,3.6325,3.5783,3.6195,20400
01/10/1970,3.6195,3.6737,3.6195,3.6596,19200
02/10/1970,3.6596,3.7279,3.6455,3.7279,34800
05/10/1970,3.7279,3.7951,3.7279,3.7821,77600
06/10/1970,3.7821,3.7821,3.7138,3.7138,28800
07/10/1970,3.7138,3.7409,3.6737,3.7409,11600
08/10/1970,3.7409,3.7821,3.6997,3.7539,33600
09/10/1970,3.768,3.7821,3.768,3.768,29600
12/10/1970,3.768,3.7821,3.768,3.7821,17200
13/10/1970,3.7821,3.7821,3.7279,3.7279,24400
14/10/1970,3.7279,3.7951,3.7138,3.768,153600
15/10/1970,3.768,3.8223,3.7539,3.7539,97200
16/10/1970,3.7409,3.7409,3.7138,3.7409,56000
19/10/1970,3.7409,3.7409,3.6997,3.6997,23200
20/10/1970,3.6997,3.7138,3.6455,3.6997,29200
21/10/1970,3.6867,3.6867,3.6455,3.6455,34400
22/10/1970,3.6455,3.7138,3.6325,3.6596,46800
23/10/1970,3.6596,3.6737,3.5783,3.5783,110000
26/10/1970,3.5653,3.5653,3.4699,3.5241,28000
27/10/1970,3.5241,3.5653,3.5111,3.5111,32000
28/10/1970,3.5111,3.5241,3.4568,3.5241,214400
29/10/1970,3.5241,3.5241,3.4829,3.497,28800
30/10/1970,3.5241,3.5783,3.5241,3.5783,37200
02/11/1970,3.5783,3.5783,3.5111,3.5371,61200
03/11/1970,3.5371,3.5653,3.5241,3.5512,44000
04/11/1970,3.5512,3.5512,3.497,3.497,56400
05/11/1970,3.497,3.5512,3.497,3.5512,16800
06/11/1970,3.5783,3.6455,3.5783,3.5783,55600
09/11/1970,3.5913,3.6455,3.5913,3.6325,38000
10/11/1970,3.6325,3.6455,3.5783,3.5783,88000
11/11/1970,3.6054,3.6737,3.6054,3.6737,37600
12/11/1970,3.6867,3.768,3.6867,3.7279,116000
13/11/1970,3.6867,3.6867,3.6596,3.6867,50000
16/11/1970,3.6867,3.7138,3.6596,3.6997,25600
17/11/1970,3.6997,3.7138,3.6867,3.6867,44400
18/11/1970,3.6867,3.6997,3.6737,3.6737,19600
19/11/1970,3.6737,3.6867,3.6737,3.6867,20800
20/11/1970,3.6867,3.6997,3.6737,3.6867,30400
23/11/1970,3.6867,3.7138,3.6054,3.6596,43600
24/11/1970,3.6596,3.6997,3.6596,3.6867,12000
25/11/1970,3.6867,3.7138,3.6867,3.6997,28000
27/11/1970,3.6997,3.7138,3.6867,3.7138,43200
30/11/1970,3.7409,3.7951,3.7409,3.7821,53200
01/12/1970,3.8082,3.8765,3.8082,3.8364,92000
02/12/1970,3.8494,3.9036,3.8494,3.8906,88000
03/12/1970,3.9448,3.999,3.9448,3.999,49600
04/12/1970,3.999,4.0662,3.9578,4.0662,96400
07/12/1970,4.0662,4.1074,4.0662,4.0792,44000
08/12/1970,4.0792,4.0933,3.999,4.012,130800
09/12/1970,4.012,4.012,3.9578,3.9578,76400
10/12/1970,3.9578,4.012,3.9578,3.999,42800
11/12/1970,3.999,4.025,3.9849,3.9849,22000
14/12/1970,3.9849,4.0391,3.9708,4.012,91200
15/12/1970,4.012,4.0391,3.9307,3.9578,28400
16/12/1970,3.9578,4.0532,3.9578,4.012,67200
17/12/1970,4.012,4.0532,3.9849,4.0391,37200
18/12/1970,4.0391,4.0532,3.9849,4.012,34400
21/12/1970,4.012,4.0391,3.9849,3.9849,44800
22/12/1970,3.9849,4.012,3.9578,3.9578,41200
23/12/1970,3.9578,3.9708,3.8082,3.8765,65200
24/12/1970,3.8906,3.9307,3.8906,3.9307,25600
28/12/1970,3.9307,3.9578,3.8494,3.9448,37200
29/12/1970,3.9578,4.025,3.9578,4.025,49600
30/12/1970,4.025,4.025,3.9708,3.9708,13200
31/12/1970,3.9708,3.999,3.9036,3.9578,25600
04/01/1971,3.9578,3.9849,3.8494,3.8624,56400
05/01/1971,3.8765,3.9578,3.8765,3.9166,50400
06/01/1971,3.9166,3.9578,3.9036,3.9578,89200
07/01/1971,3.9578,4.012,3.9578,3.9708,57600
08/01/1971,3.9708,4.0391,3.9578,4.012,31200
11/01/1971,4.025,4.0792,4.025,4.0792,46400
12/01/1971,4.0792,4.256,4.0662,4.2289,385600
13/01/1971,4.2159,4.2159,4.0933,4.0933,58800
14/01/1971,4.0933,4.1747,4.0933,4.0933,60800
15/01/1971,4.1204,4.256,4.1204,4.256,152000
18/01/1971,4.256,4.3102,4.2289,4.2961,116800
19/01/1971,4.2961,4.2961,4.2289,4.2289,32800
20/01/1971,4.2289,4.2701,4.1747,4.1877,19200
21/01/1971,4.1877,4.2701,4.1747,4.2701,73200
22/01/1971,4.2701,4.3373,4.2289,4.2289,266800
25/01/1971,4.2289,4.2831,4.1877,4.2289,57600
26/01/1971,4.2289,4.3102,4.1877,4.2831,36000
27/01/1971,4.2831,4.3373,4.2831,4.2831,84400
28/01/1971,4.2831,4.3102,4.2419,4.3102,65200
29/01/1971,4.3102,4.3243,4.2289,4.3102,66800
01/02/1971,4.2831,4.2831,4.2419,4.256,31600
02/02/1971,4.256,4.2961,4.2419,4.2701,47600
03/02/1971,4.2831,4.3102,4.2831,4.2831,32000
04/02/1971,4.2831,4.2831,4.2289,4.2701,42400
05/02/1971,4.256,4.256,4.1747,4.2018,33200
08/02/1971,4.2018,4.2701,4.1747,4.256,178000
09/02/1971,4.256,4.2701,4.2419,4.2419,27600
10/02/1971,4.2419,4.5813,4.2419,4.5542,293600
11/02/1971,4.8253,4.9337,4.8253,4.9066,257600
12/02/1971,4.9066,4.9337,4.7841,4.9207,522400
16/02/1971,4.9207,5.0963,4.9207,5.0963,294000
17/02/1971,5.0692,5.0692,5.0009,5.015,192800
18/02/1971,5.015,5.0291,4.9467,4.9749,232000
19/02/1971,4.9749,5.0963,4.9467,5.0963,258000
22/02/1971,5.0692,5.0692,4.9608,4.9749,263600
23/02/1971,4.9749,4.9879,4.9467,4.9608,181600
24/02/1971,4.9608,5.0421,4.9467,5.0421,151200
25/02/1971,5.0421,5.1636,5.0421,5.1375,153200
26/02/1971,5.1506,5.2178,5.1506,5.1636,282000
01/03/1971,5.1636,5.4216,5.1375,5.4086,151200
02/03/1971,5.4086,5.4488,5.3544,5.4086,231200
03/03/1971,5.4086,5.4889,5.3804,5.4889,307600
04/03/1971,5.4889,5.6927,5.4347,5.6927,357600
05/03/1971,5.6927,5.7469,5.6385,5.7469,317600
08/03/1971,5.7339,5.7339,5.5973,5.5973,113200
09/03/1971,5.5973,5.6515,5.5301,5.6255,166000
10/03/1971,5.6255,5.6255,5.503,5.5713,100000
11/03/1971,5.5713,5.5973,5.3945,5.4889,184800
12/03/1971,5.4759,5.4759,5.3674,5.4216,175600
15/03/1971,5.4216,5.4347,5.3544,5.4216,249200
16/03/1971,5.4759,5.6515,5.4759,5.503,214400
17/03/1971,5.5301,5.7339,5.5301,5.7339,228000
18/03/1971,5.7339,5.8142,5.7198,5.774,230400
19/03/1971,5.76,5.76,5.6114,5.6255,146000
22/03/1971,5.6255,5.6515,5.5572,5.6385,134400
23/03/1971,5.6385,5.6515,5.5843,5.5973,50400
24/03/1971,5.5843,5.5843,5.4488,5.4889,136800
25/03/1971,5.4889,5.5713,5.3945,5.5713,135600
26/03/1971,5.5713,5.5843,5.5301,5.5431,133200
29/03/1971,5.5431,5.5843,5.4488,5.4759,74800
30/03/1971,5.4759,5.6114,5.4347,5.6114,120800
31/03/1971,5.6114,5.7339,5.6114,5.6656,85600
01/04/1971,5.6656,5.7339,5.6515,5.6927,128000
02/04/1971,5.6927,5.774,5.6385,5.7469,79600
05/04/1971,5.7469,5.9508,5.7339,5.9508,265600
06/04/1971,5.9508,5.9909,5.9367,5.9768,394800
07/04/1971,5.9768,6.005,5.9096,5.9226,110400
08/04/1971,5.9226,5.9367,5.8012,5.8142,84400
12/04/1971,5.8142,5.8684,5.8012,5.8012,60800
13/04/1971,5.8012,5.8554,5.7469,5.7469,176800
14/04/1971,5.7469,5.76,5.6927,5.7469,149600
15/04/1971,5.7469,5.7881,5.7057,5.7198,63200
16/04/1971,5.7198,5.7469,5.7057,5.7057,98000
19/04/1971,5.7057,5.8283,5.6927,5.8283,136800
20/04/1971,5.8283,5.8554,5.8012,5.8554,90800
21/04/1971,5.8554,5.8825,5.8283,5.8283,66400
22/04/1971,5.8283,5.8283,5.7469,5.8283,180000
23/04/1971,5.8283,5.8684,5.7881,5.8684,59200
26/04/1971,5.8684,5.9508,5.8424,5.9096,88800
27/04/1971,5.9096,5.9638,5.8554,5.9638,129600
28/04/1971,5.9638,5.9909,5.9096,5.9909,129600
29/04/1971,5.9909,6.0451,5.9508,6.005,92000
30/04/1971,5.9638,5.9638,5.9096,5.9508,49200
03/05/1971,5.9367,5.9367,5.774,5.8684,124400
04/05/1971,5.8684,5.8966,5.8142,5.8966,76000
05/05/1971,5.8966,5.9226,5.8424,5.8825,113200
06/05/1971,5.8825,5.8825,5.6927,5.7198,114400
07/05/1971,5.7198,5.7198,5.5843,5.7198,148400
10/05/1971,5.7198,5.7339,5.5973,5.6114,119200
11/05/1971,5.6114,5.7057,5.5973,5.6656,133600
12/05/1971,5.6656,5.7057,5.6385,5.6385,61600
13/05/1971,5.6385,5.6797,5.6114,5.6656,191600
14/05/1971,5.6927,5.7198,5.6927,5.6927,208400
17/05/1971,5.6515,5.6515,5.5572,5.6114,114000
18/05/1971,5.5843,5.5843,5.503,5.5431,111200
19/05/1971,5.5431,5.5713,5.2861,5.4488,279200
20/05/1971,5.4488,5.503,5.3403,5.4216,174000
21/05/1971,5.4216,5.4759,5.4086,5.4488,144800
24/05/1971,5.4216,5.4216,5.3674,5.3945,68400
25/05/1971,5.3945,5.3945,5.3132,5.3804,118400
26/05/1971,5.3804,5.4628,5.3674,5.3945,206000
27/05/1971,5.3945,5.4488,5.3804,5.4216,75200
28/05/1971,5.4216,5.4216,5.3674,5.4216,38400
01/06/1971,5.4216,5.4628,5.3674,5.4488,91200
02/06/1971,5.4488,5.5431,5.4488,5.4889,236800
03/06/1971,5.5171,5.6255,5.5171,5.5973,289600
04/06/1971,5.5973,5.5973,5.5301,5.5572,67200
07/06/1971,5.5572,5.5713,5.5431,5.5572,61200
08/06/1971,5.5431,5.5431,5.2861,5.2861,762000
09/06/1971,5.2861,5.3674,5.2861,5.3262,77200
10/06/1971,5.3262,5.3674,5.3132,5.3403,96400
11/06/1971,5.3403,5.3403,5.3002,5.3403,39600
14/06/1971,5.3403,5.3403,5.259,5.259,104000
15/06/1971,5.272,5.3544,5.272,5.3132,54800
16/06/1971,5.3132,5.4488,5.3132,5.4216,142000
17/06/1971,5.4216,5.4759,5.4086,5.4216,220400
18/06/1971,5.4216,5.4216,5.1777,5.1777,180800
21/06/1971,5.1506,5.1506,5.0421,5.0421,135200
22/06/1971,5.0421,5.1506,5.0009,5.0833,84400
23/06/1971,5.0833,5.2861,5.0833,5.259,163600
24/06/1971,5.259,5.272,5.1506,5.1777,61200
25/06/1971,5.1777,5.2048,5.0963,5.1235,140000
28/06/1971,5.0833,5.0833,5.0421,5.0551,65600
29/06/1971,5.0551,5.1777,5.0551,5.0963,114400
30/06/1971,5.1094,5.1777,5.1094,5.1777,88400
01/07/1971,5.1777,5.1918,5.1506,5.1918,59600
02/07/1971,5.1918,5.2319,5.1777,5.1918,95600
06/07/1971,5.1918,5.2319,5.1777,5.2319,40800
07/07/1971,5.2319,5.3403,5.2178,5.2861,58400
08/07/1971,5.3544,5.4488,5.3544,5.4347,43600
09/07/1971,5.4628,5.5843,5.4628,5.5843,90800
12/07/1971,5.5843,5.7057,5.5843,5.6385,130800
13/07/1971,5.6385,5.6385,5.5301,5.5301,119600
14/07/1971,5.5301,5.5843,5.503,5.5843,112400
15/07/1971,5.5843,5.6114,5.4628,5.4628,268000
16/07/1971,5.4347,5.4347,5.3674,5.3674,186800
19/07/1971,5.3403,5.3403,5.2048,5.2178,111600
20/07/1971,5.2178,5.272,5.2048,5.2319,280000
21/07/1971,5.2319,5.246,5.1506,5.1777,41600
22/07/1971,5.1777,5.2319,5.1506,5.2319,73200
23/07/1971,5.2319,5.246,5.1918,5.2319,73200
26/07/1971,5.2319,5.246,5.1636,5.1636,70000
27/07/1971,5.1636,5.1918,5.0963,5.1235,69200
28/07/1971,5.1235,5.1235,5.0009,5.0009,254800
29/07/1971,5.0009,5.0291,4.9337,4.9337,74000
30/07/1971,4.9337,4.9749,4.8795,4.8795,291200
02/08/1971,4.8795,4.8795,4.8123,4.8123,106800
03/08/1971,4.8123,4.8123,4.5542,4.6496,216000
04/08/1971,4.6496,4.7298,4.5672,4.6084,287200
05/08/1971,4.6084,4.8253,4.5813,4.771,125600
06/08/1971,4.771,4.8795,4.758,4.8795,111200
09/08/1971,4.8383,4.8383,4.771,4.8123,68400
10/08/1971,4.8123,4.8665,4.7841,4.7982,64800
11/08/1971,4.7982,4.9879,4.7841,4.9879,138800
12/08/1971,5.0421,5.2319,5.0421,5.2048,169600
13/08/1971,5.2048,5.259,5.1636,5.1636,92000
16/08/1971,5.3132,5.3804,5.3132,5.3132,210400
17/08/1971,5.3132,5.3804,5.3132,5.3674,186000
18/08/1971,5.3674,5.3674,5.2319,5.3403,98000
19/08/1971,5.3403,5.3544,5.3002,5.3403,60400
20/08/1971,5.3403,5.3804,5.3002,5.3674,112000
23/08/1971,5.3674,5.3945,5.3403,5.3403,36400
24/08/1971,5.3544,5.4086,5.3544,5.3804,50800
25/08/1971,5.3804,5.4628,5.3674,5.4086,166000
26/08/1971,5.4086,5.4347,5.3132,5.4086,40000
27/08/1971,5.4086,5.4488,5.3804,5.3945,64800
30/08/1971,5.3945,5.4488,5.3804,5.3804,25600
31/08/1971,5.3804,5.3945,5.3262,5.3945,52800
01/09/1971,5.3945,5.4347,5.3804,5.3804,66000
02/09/1971,5.3804,5.4216,5.3403,5.3945,89200
03/09/1971,5.3945,5.4889,5.3674,5.4889,270400
07/09/1971,5.5431,5.6114,5.5431,5.6114,107200
08/09/1971,5.6114,5.6797,5.5973,5.6797,129600
09/09/1971,5.6797,5.6927,5.5973,5.6515,86400
10/09/1971,5.6385,5.6385,5.5572,5.6385,91600
13/09/1971,5.6385,5.6385,5.5973,5.6385,31600
14/09/1971,5.6255,5.6255,5.5973,5.6114,83600
15/09/1971,5.6114,5.6385,5.5973,5.6385,51200
16/09/1971,5.6385,5.6515,5.6255,5.6385,41600
17/09/1971,5.6385,5.6515,5.6114,5.6255,59200
20/09/1971,5.6385,5.6797,5.6385,5.6797,70400
21/09/1971,5.6797,5.6797,5.6515,5.6797,45600
22/09/1971,5.6797,5.6927,5.5843,5.6114,133600
23/09/1971,5.6114,5.6114,5.5713,5.5973,59600
24/09/1971,5.6255,5.6927,5.6255,5.6656,110800
27/09/1971,5.6656,5.6797,5.6114,5.6797,82400
28/09/1971,5.6797,5.6797,5.4216,5.4216,332000
29/09/1971,5.3674,5.3674,5.2048,5.2048,102400
30/09/1971,5.2048,5.3132,5.1636,5.3132,656400
01/10/1971,5.3132,5.4488,5.3132,5.4216,339200
04/10/1971,5.4216,5.4628,5.4216,5.4347,96000
05/10/1971,5.4347,5.4889,5.4347,5.4628,78000
06/10/1971,5.4628,5.5171,5.4488,5.4759,105200
07/10/1971,5.4759,5.5171,5.4347,5.4889,79600
08/10/1971,5.5171,5.5713,5.5171,5.5572,75200
11/10/1971,5.5572,5.5713,5.5431,5.5572,63200
12/10/1971,5.5713,5.6255,5.5713,5.6255,34800
13/10/1971,5.6255,5.6797,5.6255,5.6515,195200
14/10/1971,5.6515,5.6515,5.4216,5.4216,95600
15/10/1971,5.4216,5.4628,5.3132,5.3674,65600
18/10/1971,5.3674,5.3674,5.259,5.272,79600
19/10/1971,5.272,5.272,5.2048,5.259,44400
20/10/1971,5.259,5.2861,5.1636,5.1777,97200
21/10/1971,5.1777,5.2048,5.1506,5.1918,184800
22/10/1971,5.1918,5.259,5.1918,5.1918,77600
25/10/1971,5.1918,5.1918,5.1636,5.1918,38400
26/10/1971,5.1918,5.2861,5.1777,5.1777,115200
27/10/1971,5.1777,5.259,5.1777,5.1777,129200
28/10/1971,5.1777,5.2048,5.0551,5.0963,68800
29/10/1971,5.0963,5.0963,5.0551,5.0833,47200
01/11/1971,5.0833,5.1094,4.9608,4.9879,67200
02/11/1971,4.9879,5.0009,4.9337,4.9608,93600
03/11/1971,4.9608,5.0009,4.9467,4.9467,220800
04/11/1971,4.9879,5.0833,4.9879,5.0692,170400
05/11/1971,5.0551,5.0551,5.0009,5.0291,65600
08/11/1971,5.0291,5.0551,4.9879,5.0551,41600
09/11/1971,5.0692,5.1235,5.0692,5.0692,124800
10/11/1971,5.0692,5.1094,4.9608,4.9879,114800
11/11/1971,4.9749,4.9749,4.8795,4.8925,35200
12/11/1971,4.8925,4.8925,4.8123,4.8383,130000
15/11/1971,4.8524,4.9467,4.8524,4.8925,137600
16/11/1971,4.8925,5.0692,4.8795,5.0291,61600
17/11/1971,5.0291,5.1094,5.0291,5.0963,111600
18/11/1971,5.0833,5.0833,4.9879,4.9879,566000
19/11/1971,4.9879,5.015,4.9608,4.9879,47600
22/11/1971,4.9879,5.015,4.9467,4.9467,66400
23/11/1971,4.9467,4.9467,4.8665,4.9066,102000
24/11/1971,4.9066,4.9749,4.8795,4.9066,125200
26/11/1971,4.9207,4.9749,4.9207,4.9749,34000
29/11/1971,4.9749,5.0421,4.9608,5.0291,43200
30/11/1971,5.0291,5.1777,5.015,5.1777,56400
01/12/1971,5.2048,5.3804,5.2048,5.3804,71200
02/12/1971,5.3544,5.3544,5.259,5.2861,170000
03/12/1971,5.3002,5.3674,5.3002,5.3403,59600
06/12/1971,5.3403,5.4628,5.3262,5.3544,284400
07/12/1971,5.3544,5.3945,5.3002,5.3945,54000
08/12/1971,5.3945,5.3945,5.3403,5.3544,44000
09/12/1971,5.3544,5.4086,5.3544,5.3945,38000
10/12/1971,5.3945,5.4086,5.3403,5.3544,57200
13/12/1971,5.3544,5.4216,5.272,5.2861,88800
14/12/1971,5.2861,5.3544,5.2861,5.2861,36800
15/12/1971,5.2861,5.3262,5.259,5.3002,55600
16/12/1971,5.3002,5.3132,5.259,5.3002,108000
17/12/1971,5.3002,5.3002,5.1636,5.1918,71200
20/12/1971,5.1918,5.3002,5.0963,5.1375,111200
21/12/1971,5.1375,5.2178,5.0291,5.1506,114000
22/12/1971,5.1506,5.1636,5.0833,5.0963,76000
23/12/1971,5.0963,5.1506,5.0421,5.1235,60800
27/12/1971,5.1235,5.1235,5.0551,5.0692,44400
28/12/1971,5.0692,5.1235,5.0692,5.1235,98800
29/12/1971,5.1235,5.1375,5.0421,5.0551,51200
30/12/1971,5.0421,5.0421,4.8253,4.9207,98800
31/12/1971,4.9207,4.9467,4.8925,4.8925,46400
03/01/1972,4.8925,4.9207,4.8253,4.8665,219200
04/01/1972,4.8665,4.9207,4.8383,4.8925,238800
05/01/1972,4.9467,5.0291,4.9467,4.9879,333200
06/01/1972,4.9879,5.0291,4.9879,5.015,141600
07/01/1972,5.015,5.0692,5.015,5.0291,90800
10/01/1972,5.0291,5.0833,5.0009,5.0833,50000
11/01/1972,5.0833,5.1235,5.0291,5.0421,105200
12/01/1972,5.0421,5.1094,5.0421,5.0421,77600
13/01/1972,5.0291,5.0291,4.9337,4.9608,119200
14/01/1972,4.9467,4.9467,4.8795,4.8925,82000
17/01/1972,4.8925,4.9207,4.771,4.8665,103600
18/01/1972,4.8665,4.8925,4.7298,4.758,180000
19/01/1972,4.758,4.758,4.5672,4.6756,210800
20/01/1972,4.6756,4.6897,4.6214,4.6626,134800
21/01/1972,4.6084,4.6084,4.4588,4.5271,206000
24/01/1972,4.5271,4.5542,4.487,4.5,226400
25/01/1972,4.487,4.487,4.3915,4.4186,158400
26/01/1972,4.4186,4.4327,4.2961,4.4327,452800
